x,y
-39.060596,-5.054053
0.7054338,-4.6985703
-0.6870134,-9.742462
-35.760616,-6.2306767
17.072947,-26.94299
-64.18197,1.1443208
-61.77859,1.334466
-17.876797,19.098047
15.4078665,-20.21386
45.805416,-3.3695743
-30.503632,-6.9667754
-46.303883,-1.6576735
-3.3708546,-15.127818
26.71641,14.216847
-19.467653,7.670915
-33.885033,-6.691949
1.2062942,-1.9883494
34.806065,-8.495915
-23.622005,-3.1039362
1.36018,-1.0732507
-69.36934,-0.021709992
5.536123,10.466021
16.831232,-26.111855
-7.738471,-19.634323
17.585663,-28.151054
-54.511436,0.53807825
-28.418669,-6.424085
17.737293,-29.420437
-8.180501,-19.905167
-50.86407,-0.20318338
9.7416725,10.6677065
-27.148441,-5.9288106
-51.31876,-0.25195074
-72.186775,-0.39091125
28.224878,-2.937143
15.31543,-19.91133
-18.010555,18.747248
14.897377,-18.592293
-19.059977,10.314726
-1.4711328,-12.157488
-69.23438,0.47580972
-31.580978,-6.9021935
-1.3433152,-11.89289
0.8839674,-3.795928
-60.174435,1.3306729
-17.452917,23.288427
-17.384724,22.794395
43.39551,-5.630694
-66.78245,0.7450175
1.9816127,2.5299788
26.842318,2.2089875
-22.200495,-1.2147882
-62.30601,1.3358926
58.371967,1.4600207
1.7797135,1.447599
-69.41964,0.5150382
47.99044,-1.2785913
-42.579937,-3.3271902
16.516151,-24.979155
-17.440449,22.39789
0.104547225,-7.2349977
-70.817314,-0.04669901
26.709227,14.030223
-19.245295,9.381341
-1.2073714,-11.411972
30.078978,-5.8455553
-63.830536,1.1963348
60.095108,1.237331
45.981663,-3.1832106
27.070143,24.731375
32.55845,-7.9412622
-39.528862,-4.747237
1.6315975,0.5884454
-69.340935,-0.012607712
-20.735367,1.9175949
27.0119,19.20371
-17.560156,21.49633
-49.408665,-0.6050926
-52.178562,0.04357548
-57.57102,1.0631114
-26.058681,-5.3731003
27.995064,-2.4971104
-0.28887635,-8.533331
-57.195984,1.005101
-7.569195,-19.541916
26.617846,5.317602
5.1281877,10.111362
0.4019976,-6.043917
-47.146732,-1.3519846
-33.52332,-6.739118
14.762299,-17.294308
28.211899,-2.9116423
-50.058163,-0.6235619
-16.289467,30.659546
17.68173,-28.26147
-22.528118,-1.6884577
-40.603848,-4.261764
26.73399,3.3279629
1.9745592,2.50217
-18.321764,15.933171
-20.679462,2.7100995
55.532566,1.5161335
52.733032,1.1484387
-17.103859,25.248848
-29.252676,-6.6755543
-44.54494,-2.4106143
-62.954273,1.4297286
-61.08143,1.333369
6.5408044,10.772968
2.1844392,3.46143
-5.701123,-18.020433
-22.640593,-1.8345736
61.80226,0.9767551
3.9300535,8.265262
-66.46761,0.80490553
15.414443,-20.243637
0.19122174,-6.869326
15.701373,-21.55128
-3.2348666,-14.925472
59.351494,1.336079
-51.41774,-0.13650082
26.658054,4.450292
31.220726,-6.90901
2.9198108,6.0542636
-51.68213,-0.06525511
-19.135273,9.850639
-25.522997,-4.9564543
-28.634083,-6.500661
31.857412,-7.400369
-6.7615747,-18.926956
38.997578,-8.223731
-19.79188,5.8754225
26.791323,16.478252
26.875242,12.81238
18.233139,-29.961853
2.822978,5.7849784
-30.860325,-6.894834
-35.765194,-6.2259808
17.97918,-28.912193
-8.783713,-20.332756
-55.274364,0.6868276
-0.69107795,-9.75435
27.400133,-1.2756494
-35.854397,-6.2026415
-16.69308,29.01781
